Медвежьи Озера;Московская обл.;;
Менделеево;Московская обл.;;141570
Мещерино;Московская обл.;;142855
Митино;Московская обл.;;
Михнево;Московская обл.;;142840
Мишеронский;Московская обл.;;140722
Можайск;Московская обл.;;143200
Молодежный;Московская обл.;;142113
Молоково;Московская обл.;;142714
Монино;Московская обл.;;141170
Московский;Московская обл.;;142784.625501
Мосрентген;Московская обл.;;142771
Мотяково;Московская обл.;;
Мытищи;Московская обл.;;141000,141001,141002,141003,141004,141005,141006,141007,141008,141009,141010,141011,141012,141013,141014,141015,141016,141017,141018,141019,141020,141021
Наро-Фоминск;Московская обл.;;143300
Нахабино;Московская обл.;;143430,143431,143432,143433
Некрасовский;Московская обл.;;141865
Немчиновка;Московская обл.;;143025.143026
Николо-Хованское;Московская обл.;;
Ново-Переделкино;Московская обл.;;
Новоивановское;Московская обл.;;
Новокосино;Московская обл.;;
Новоподрезково;Московская обл.;;
Новохаритоново;Московская обл.;;
Ногинск;Московская обл.;;142400,142401,142402,142403,142404,142405,142406,142407,142408,142409,142410,142411,142412
Оболенск;Московская обл.;;142279
Обухово;Московская обл.;;142440
Одинцово;Московская обл.;;143000,143001,143002,143003,143004,143006,143007,143008,143009,143010,143011
Одинцово ;Московская обл.;;
Ожерелье;Московская обл.;;142920
Озеры;Московская обл.;;140560
Октябрьский;Московская обл.;;140060
Опалиха;Московская обл.;;143444
Орехово-Зуево;Московская обл.;;142600
Осеченки;Московская обл.;;140163
Павельцево;Московская обл.;;141447
Павловский Посад;Московская обл.;;142500
Павловское;Московская обл.;;
Павловское;Московская обл.;;
Переделкино;Московская обл.;;142783
Пересвет;Московская обл.;;141320
Перхушково;Московская обл.;;143081
Пески;Московская обл.;;140477
Пестово;Московская обл.;;141035
Петрово-Дальнее;Московская обл.;;143422
Пироговский;Московская обл.;;141033
Поварово;Московская обл.;;141540
Подольниха;Московская обл.;;141052
Подольск;Московская обл.;;142100,142101,142102,142103,142104,142105,142106,142107,142108,142109,142110,142111,142112,142114,142115,142116,142117,142118,142119,142120,142121
Правдинский;Московская обл.;;141260.141261
Пролетарский;Московская обл.;;142271
Протвино;Московская обл.;;142280
Пуршево;Московская обл.;;143985
Путилково;Московская обл.;;143441
Пушкино;Московская обл.;;141200,141201,141202,141203,141205,141206,141207
Пущино;Московская обл.;;142290
Развилка;Московская обл.;;142717
Раменское;Московская обл.;;140100,140101,140102,140103,140104,140105,140106,140107,140108,140109
Раос;Московская обл.;;140126
Реммаш;Московская обл.;;141336
Репихово;Московская обл.;;141352
Реутов;Московская обл.;;143960
Решетниково;Московская обл.;;141631
Ржавки;Московская обл.;;141552
Родники;Московская обл.;;140143
Рождествено;Московская обл.;;143591
Рошаль;Московская обл.;;140730
Руза;Московская обл.;;143100
Румянцево;Московская обл.;;143560
Рязановский;Московская обл.;;140320
Салтыковка;Московская обл.;;143930
Свердловский;Московская обл.;;141140
Северный пгт;Московская обл.;;
Селятино;Московская обл.;;143345.143346
Сергиев Посад;Московская обл.;;141300,141301,141302,141303,141304,141305,141306,141307,141308,141309,141310,141311,141312,141313,141314,141315
Серебряные Пруды;Московская обл.;;142970
Серпухов;Московская обл.;;142200
Скоропусковский;Московская обл.;;141364
Снегири;Московская обл.;;
Солнечногорск;Московская обл.;;141500,141501,141502,141503,141504,141505,141506,141507,141508,141509,141510,141511,141512,141513,141514,141515,141516,141517,141518,141519,141520,141521,141522,141523,141524,141525,141526,141527,141528,141529,141530
Солнцево;Московская обл.;;141103
Сосенки;Московская обл.;;140712
Сосновка;Московская обл.;;140576
Софина;Московская обл.;;
Софрино;Московская обл.;;141270.141271
Спас-Заулок;Московская обл.;;141667
Старая Купавна;Московская обл.;;142450
Старая Руза;Московская обл.;;143150
Старосырово;Московская обл.;;142171
Столбовая;Московская обл.;;142350
Строитель;Московская обл.;;143204
Ступино;Московская обл.;;142800
Сходня;Московская обл.;;141420.141421
Сычево;Московская обл.;;143611
Талдом;Московская обл.;;141900
Тарасовка;Московская обл.;;141221
Томилино;Московская обл.;;140070,140071,140072,140073,140074
Троицк;Московская обл.;;142190.142191
Тропарево;Московская обл.;;143232
Тучково;Московская обл.;;143130
Уваровка;Московская обл.;;143260
Удельная;Московская обл.;;140140
Усово;Московская обл.;;143084
Федурново;Московская обл.;;143921
Фирсановка;Московская обл.;;141441
Фрязино;Московская обл.;;141190,141191,141192,141193,141194,141195,141196
Фряново;Московская обл.;;141146
Химки;Московская обл.;;141401,141402,141403,141404,141405,141406,141407,141409,141410
Хлебниково ;Московская обл.;;
Хорлово;Московская обл.;;140235
Хотьково;Московская обл.;;141370
Чашниково;Московская обл.;;141432.141592
Челобитьево;Московская обл.;;
Черкизово;Московская обл.;;140476
Черкизово;Московская обл.;;141220
Черная Грязь;Московская обл.;;141580
Черноголовка;Московская обл.;;142432
Черусти;Московская обл.;;140742
Чехов;Московская обл.;;142300
Чурилково;Московская обл.;;142034
Шарапово ;Московская обл.;;143039
Шарапово ;Московская обл.;;142323
Шарапово ;Московская обл.;;140761
Шарапово;Московская обл.;;
Шарапово;Московская обл.;;
Шарапово;Московская обл.;;141324
Шатура;Московская обл.;;140700
Шаховская;Московская обл.;;143700
Шереметьево;Московская обл.;;140454
Шереметьевский;Московская обл.;;141720
Щелково;Московская обл.;;141100,141101,141102,141104,141105,141106,141107,141108,141109,141110,141111,141112,141113
Щемилово;Московская обл.;;
Щербинка;Московская обл.;;142170.142172
Электрогорск;Московская обл.;;142530
Электросталь;Московская обл.;;144000,144001,144002,144003,144004,144005,144006,144007,144008,144009,144010,144011,144012
Электроугли;Московская обл.;;142455
Юбилейный;Московская обл.;;141090,141091,141092
Ям;Московская обл.;;142030
Яхрома;Московская обл.;;141840
Абрам-Мыс;Мурманская обл.;;183052
Апатиты;Мурманская обл.;;184200
Гаджиево;Мурманская обл.;;184670
Заозерск;Мурманская обл.;;184310
Заполярный;Мурманская обл.;;184430
Зверосовхоз;Мурманская обл.;;184366
Кандалакша;Мурманская обл.;;184041
Кильдинстрой;Мурманская обл.;;184367
Кировск;Мурманская обл.;;184250
Ковдор;Мурманская обл.;;184140
Кола;Мурманская обл.;;184380
Мончегорск;Мурманская обл.;;184500
Мурманск;Мурманская обл.;*;183000
Мурмаши;Мурманская обл.;;184355
Никель;Мурманская обл.;;184421
Оленегорск;Мурманская обл.;;184530
Печенга;Мурманская обл.;;184410
Полярные Зори;Мурманская обл.;;184230
Полярный;Мурманская обл.;;184650
Ревда;Мурманская обл.;;184580
Североморск;Мурманская обл.;;184606
Снежногорск;Мурманская обл.;;184682
Искателей;Ненецкий авт. округ;;166700
Нарьян-Мар;Ненецкий авт. округ;;166000
Ардатов;Нижегородская обл.;;607130
Арзамас;Нижегородская обл.;;607220
Афонино;Нижегородская обл.;;607680
Балахна;Нижегородская обл.;;606400
Бешенцево;Нижегородская обл.;;
Богородск;Нижегородская обл.;;607600
Большая Ельня;Нижегородская обл.;;
Большое Болдино;Нижегородская обл.;;607940
Большое Козино;Нижегородская обл.;;606420.606422
Большое Мурашкино;Нижегородская обл.;;606360
Бор;Нижегородская обл.;;606440
Бутурлино;Нижегородская обл.;;607440
Вад;Нижегородская обл.;;606380
Варнавино;Нижегородская обл.;;606760
Васильсурск;Нижегородская обл.;;606263
Вача;Нижегородская обл.;;606150
Ветлуга;Нижегородская обл.;;606860
Вознесенское;Нижегородская обл.;;607340
Володарск;Нижегородская обл.;;606070
Воротынец;Нижегородская обл.;;606260
Ворсма;Нижегородская обл.;;606120
Воскресенское;Нижегородская обл.;;
Выкса;Нижегородская обл.;;607060
Гагино;Нижегородская обл.;;607870
Городец;Нижегородская обл.;;606500
Дальнее Константиново;Нижегородская обл.;;606310
Дзержинск;Нижегородская обл.;;606000
Дивеево;Нижегородская обл.;;607320
Дружный;Нижегородская обл.;;607683
Ждановский;Нижегородская обл.;;
Желнино;Нижегородская обл.;;606044
Заволжье;Нижегородская обл.;;606520
Ильино;Нижегородская обл.;;606090
Ильиногорск;Нижегородская обл.;;606058
Княгинино;Нижегородская обл.;;606340
Ковернино;Нижегородская обл.;;606570
Красные Баки;Нижегородская обл.;;606710
Кстово;Нижегородская обл.;;607650
Кудьма;Нижегородская обл.;;607630
Кулебаки;Нижегородская обл.;;607010
Лукояново;Нижегородская обл.;;607437
Лысково;Нижегородская обл.;;606210
Навашино;Нижегородская обл.;;607100
Нижний Новгород;Нижегородская обл.;*;603000,603001,603002,603003,603004,603005,603006,603008,603009,603010,603011,603014,603016,603018,603022,603024,603028,603029,603032,603033,603034,603035,603037,603038,603040,603041,603043,603044,603047,603049,603050,603051,603052,603053,603054,603056,603
Ольгино;Нижегородская обл.;;
Орловские дворики;Нижегородская обл.;;
Павлово;Нижегородская обл.;;606100
Первомайск;Нижегородская обл.;;607760
Перевоз;Нижегородская обл.;;607400
Пильна;Нижегородская обл.;;607490
Починки;Нижегородская обл.;;607910
Решетиха;Нижегородская обл.;;606093
Ржавка;Нижегородская обл.;;607684
Саров;Нижегородская обл.;;607180
Семенов;Нижегородская обл.;;606650
Сергач;Нижегородская обл.;;607510
Сеченово;Нижегородская обл.;;607580
Сокольское;Нижегородская обл.;;606670
Сортировочный;Нижегородская обл.;;
Сосновское;Нижегородская обл.;;606170
Спасское;Нижегородская обл.;;606280
Тонкино;Нижегородская обл.;;606970
Тоншаево;Нижегородская обл.;;606950
Уразовка;Нижегородская обл.;;607530
Урень;Нижегородская обл.;;606800
Федяково;Нижегородская обл.;;607686
Черепичный;Нижегородская обл.;;
Чкаловск;Нижегородская обл.;;606540
Шаранга;Нижегородская обл.;;606840
Шатки;Нижегородская обл.;;607700
Шахунья;Нижегородская обл.;;606910
Батецкий;Новгородская обл.;;175000
Боровичи;Новгородская обл.;;174401
Валдай;Новгородская обл.;;175402
Великий Новгород;Новгородская обл.;*;173000
Волот;Новгородская обл.;;175100
Демянск;Новгородская обл.;;175310
Крестцы;Новгородская обл.;;175461
Любытино;Новгородская обл.;;174760
Малая Вишера;Новгородская обл.;;174260
Марево;Новгородская обл.;;175350
Мошенское;Новгородская обл.;;174450
Окуловка;Новгородская обл.;;174350
Парфино;Новгородская обл.;;175130
Пестово;Новгородская обл.;;174510
Поддорье;Новгородская обл.;;175260
Сольцы;Новгородская обл.;;175040
Старая Русса;Новгородская обл.;;175200
Хвойная;Новгородская обл.;;174581
Холм;Новгородская обл.;;175270
Чудово;Новгородская обл.;;174210
Шимск;Новгородская обл.;;175150
Александро-Невский;Новосибирская обл.;;632700
Астродым;Новосибирская обл.;;632842
Баган;Новосибирская обл.;;632770
Балта;Новосибирская обл.;;633159
Барабинск;Новосибирская обл.;;632330
Барышево;Новосибирская обл.;;630554
Бергуль;Новосибирская обл.;;632087
Бердск;Новосибирская обл.;;633003,633004,633009,633010,633011
Биаза;Новосибирская обл.;;632084
Болотное;Новосибирская обл.;;633340
Быстровка;Новосибирская обл.;;633244
Вахрушево;Новосибирская обл.;;632633
Венгерово;Новосибирская обл.;;632240
Верх-Алеус;Новосибирская обл.;;633296
Верх-Ирмень;Новосибирская обл.;;633272
Верх-Каргат;Новосибирская обл.;;632956
Верх-Тула;Новосибирская обл.;;630520
Веселая;Новосибирская обл.;;
Горный;Новосибирская обл.;;633411
Довольное;Новосибирская обл.;;632450
Евсино;Новосибирская обл.;;633220
Егорьевское;Новосибирская обл.;;633582
Елбаши;Новосибирская обл.;;633214
Журавка;Новосибирская обл.;;632715
Завьялово;Новосибирская обл.;;633243
Здвинск;Новосибирская обл.;;632950
Игнатьевка;Новосибирская обл.;;632249
Издревая;Новосибирская обл.;;
Искитим;Новосибирская обл.;;633200
Ичкала;Новосибирская обл.;;
Каменка;Новосибирская обл.;;630530
Карасук;Новосибирская обл.;;632860
Каргат;Новосибирская обл.;;632400
Карпысак;Новосибирская обл.;;633412
Керамкомбинат;Новосибирская обл.;;633236
Кирза;Новосибирская обл.;;633290
Кожурла;Новосибирская обл.;;632521
Колбаса;Новосибирская обл.;;632283
Колывань;Новосибирская обл.;;633160
Кольцово;Новосибирская обл.;;630559
Константиновка;Новосибирская обл.;;632144
Коурак;Новосибирская обл.;;633472
Коченево;Новосибирская обл.;;632640
Кочки;Новосибирская обл.;;632490
Краснозерское;Новосибирская обл.;;632900
Краснообск;Новосибирская обл.;;630500.630501
Криводановка;Новосибирская обл.;;630511
Кротово;Новосибирская обл.;;633612
Крупской;Новосибирская обл.;;
Кудряшовский;Новосибирская обл.;;630510
Куйбышев;Новосибирская обл.;;632380
Купино;Новосибирская обл.;;632730
Кыштовка;Новосибирская обл.;;632270
Линево;Новосибирская обл.;;633216
Льниха;Новосибирская обл.;;633414
Мальчиха;Новосибирская обл.;;633171
Марусино;Новосибирская обл.;;630512
Марчиха;Новосибирская обл.;;
Маслянино;Новосибирская обл.;;633560
Мотково;Новосибирская обл.;;633127
Мочище Карьер;Новосибирская обл.;;
Мошково;Новосибирская обл.;;633130
Новолуговое;Новосибирская обл.;;630553
Новосибирск;Новосибирская обл.;*;630000,630001,630003,630004,630005,630007,630008,630009,630010,630011,630015,630017,630019,630020,630022,630024,630025,630027,630028,630029,630030,630032,630033,630034,630035,630036,630037,630039,630040,630041,630045,630046,630047,630048,630049,630051,630
Новощербаки;Новосибирская обл.;;632955
Новый Поселок;Новосибирская обл.;;633000
Обь;Новосибирская обл.;;633100,633102,633103,633104
Огурцово;Новосибирская обл.;;
Ордынское;Новосибирская обл.;;633260
Пашино;Новосибирская обл.;;630901
Петени;Новосибирская обл.;;633583
Петропавловка;Новосибирская обл.;;632925
Пихтовка;Новосибирская обл.;;
Покровка;Новосибирская обл.;;632711
Северное;Новосибирская обл.;;632080
Станционно-Ояшинский;Новосибирская обл.;;633150
Старогорносталево;Новосибирская обл.;;632957
Старый Тартас;Новосибирская обл.;;
Сузун;Новосибирская обл.;;633620
Татарск;Новосибирская обл.;;632120
Тогучин;Новосибирская обл.;;633450
Толмачево;Новосибирская обл.;;
Турнаево;Новосибирская обл.;;633375
Убинское;Новосибирская обл.;;632520
Умрева;Новосибирская обл.;;633155
Управляющая Компания;Новосибирская обл.;;
Усть-Тарка;Новосибирская обл.;;632160
Чаны;Новосибирская обл.;;632200
Чебаки;Новосибирская обл.;;632095
Черепаново;Новосибирская обл.;;633520
Черный Мыс;Новосибирская обл.;;633188
Чик;Новосибирская обл.;;632662
Чистоозерное;Новосибирская обл.;;632720
Чулым;Новосибирская обл.;;632550
Элитное;Новосибирская обл.;;
Юный Ленинец;Новосибирская обл.;;630526
Азово;Омская обл.;;646880
Береговой;Омская обл.;;644901
Большеречье;Омская обл.;;646670
Большие Уки;Омская обл.;;646380
Горьковское;Омская обл.;;646600
Горячий Ключ;Омская обл.;;644505
Дружино;Омская обл.;;644507
Знаменское;Омская обл.;;646550
Исилькуль;Омская обл.;;646020
Калачинск;Омская обл.;;646900
Ключи;Омская обл.;;
Колосовка;Омская обл.;;646350
Кормиловка;Омская обл.;;646970
Красный Яр;Омская обл.;;646176
Крутинка;Омская обл.;;646130
Любино;Омская обл.;;
Любинский;Омская обл.;;646160
Магистральный;Омская обл.;;644905
Марьяновка;Омская обл.;;646040
Морозовка;Омская обл.;;644555
Москаленки;Омская обл.;;646070
Муромцево;Омская обл.;;646430
Называевск;Омская обл.;;646100
Нижняя Омка;Омская обл.;;646620
Нововаршавка;Омская обл.;;646830
Одесское;Омская обл.;;646860
Оконешниково;Омская обл.;;646940
Омск;Омская обл.;*;644000,644001,644002,644004,644005,644006,644007,644008,644009,644010,644011,644012,644013,644014,644015,644016,644017,644018,644020,644021,644022,644023,644024,644025,644027,644029,644030,644031,644032,644033,644034,644035,644036,644037,644039,644040,644
Омский;Омская обл.;;644531
Павлоградка;Омская обл.;;646760
Полтавка;Омская обл.;;646740
Русская Поляна;Омская обл.;;646780
Саргатка;Омская обл.;;
Саргатское;Омская обл.;;646400
Светлый;Омская обл.;;
Седельниково;Омская обл.;;646480
Таврическое;Омская обл.;;646800
Тара;Омская обл.;;646530
Тевриз;Омская обл.;;646560
Тюкалинск;Омская обл.;;646330
Усть-Ишим;Омская обл.;;646580
Харино;Омская обл.;;644532
Черемуховское;Омская обл.;;644910
Черлак;Омская обл.;;646250
Чугунлы;Омская обл.;;646383
Шербакуль;Омская обл.;;646700
Абдулино;Оренбургская обл.;;461743
Адамовка;Оренбургская обл.;;462830
Акбулак;Оренбургская обл.;;461550
Александровка;Оренбургская обл.;;461830
Асекеево;Оренбургская обл.;;461710
Беляевка;Оренбургская обл.;;461330
Бугуруслан;Оренбургская обл.;;461630
Бузулук;Оренбургская обл.;;461040
Весенний;Оренбургская обл.;;460555
Виноградовский;Оренбургская обл.;;
Гай;Оренбургская обл.;;462635
Гранитный;Оренбургская обл.;;462811
Грачевка;Оренбургская обл.;;461800
Домбаровка;Оренбургская обл.;;462710
Домбаровский;Оренбургская обл.;;462720
Жилгородок;Оренбургская обл.;;
Ивановка;Оренбургская обл.;;460528
Илек;Оренбургская обл.;;461350
Каргала;Оренбургская обл.;;460512
Кваркено;Оренбургская обл.;;462860
Краснохолм;Оренбургская обл.;;461360
Кувандык;Оренбургская обл.;;462244
Курманаевка;Оренбургская обл.;;461060
Кушкуль;Оренбургская обл.;;
Ленина поселок;Оренбургская обл.;;460508
Матвеевка;Оренбургская обл.;;461880
Медногорск;Оренбургская обл.;;462270
Нежинка;Оренбургская обл.;;460520
Нежинка-2;Оренбургская обл.;;
Нижняя Павловка;Оренбургская обл.;;460502
Новоорск;Оренбургская обл.;;462800
Новосергиевка;Оренбургская обл.;;461200
Новотроицк;Оренбургская обл.;;462353
Октябрьское;Оренбургская обл.;;462030
Оренбург;Оренбургская обл.;*;460000,460001,460003,460004,460005,460006,460008,460009,460014,460015,460018,460019,460021,460022,460023,460024,460026,460027,460028,460034,460035,460036,460037,460038,460040,460041,460044,460045,460046,460047,460048,460049,460050,460051,460052,460055,460
Орск;Оренбургская обл.;;462400
Первомайский;Оренбургская обл.;;461980
Переволоцкий;Оренбургская обл.;;461263
Плешаново;Оренбургская обл.;;461150
Подгородняя Покровка;Оренбургская обл.;;460511
Пономаревка;Оренбургская обл.;;461780
Пригородный;Оренбургская обл.;;460507
Ростоши;Оренбургская обл.;;
Сакмара;Оренбургская обл.;;461420
Саракташ;Оренбургская обл.;;462100
Светлый;Оренбургская обл.;;462740
Северное;Оренбургская обл.;;461670
Солнечный;Оренбургская обл.;;
Соль-Илецк;Оренбургская обл.;;461500
Сорочинск;Оренбургская обл.;;461900
Ташла;Оренбургская обл.;;461170
Тоцкое;Оренбургская обл.;;461131
Тоцкое Второе;Оренбургская обл.;;461127
Тюльган;Оренбургская обл.;;462010
Учхоз;Оренбургская обл.;;
Шарлык;Оренбургская обл.;;461450
Энергетик;Оренбургская обл.;;462803
Южный Урал;Оренбургская обл.;;460501
Ясный;Оренбургская обл.;;462780
Болхов;Орловская обл.;;303140
Дросково;Орловская обл.;;303180
Залегощь;Орловская обл.;;303560
Змиевка;Орловская обл.;;303320
Знаменка;Орловская обл.;;302520
Колпны;Орловская обл.;;303410
Кромы;Орловская обл.;;303201
Куликовский;Орловская обл.;;302516
Ливны;Орловская обл.;;303850
Малоархангельск;Орловская обл.;;303370
Мценск;Орловская обл.;;303030
Нарышкино;Орловская обл.;;303900
Орел;Орловская обл.;*;302000
Отрадинский;Орловская обл.;;303023
Покровское;Орловская обл.;;
Становой Колодезь;Орловская обл.;;302510
Тросна;Орловская обл.;;303450
Хотынец;Орловская обл.;;303930
Белинский;Пензенская обл.;;442250
Бессоновка;Пензенская обл.;;442780
Городище;Пензенская обл.;;442310
Грабово;Пензенская обл.;;442770
Заречный;Пензенская обл.;;442960
Каменка;Пензенская обл.;;442240
Колышлей;Пензенская обл.;;442830
Кузнецк;Пензенская обл.;;442530
Нижний Ломов;Пензенская обл.;;442152
Никольск;Пензенская обл.;;442683
Пенза;Пензенская обл.;*;440000
Русский Камешкир;Пензенская обл.;;442450
Сердобск;Пензенская обл.;;442890
Чаадаевка;Пензенская обл.;;442325
Азово;Пермский край;;617200
Александровск;Пермский край;;618320
Барда;Пермский край;;618150
Березники;Пермский край;;618400
Березовка;Пермский край;;617570
Большая Соснова;Пермский край;;617080
Большое Савино;Пермский край;;614515
Ванюки;Пермский край;;
Верещагино;Пермский край;;617120
Верхние Муллы;Пермский край;;
Гайны;Пермский край;;619650
Горнозаводск;Пермский край;;618820
Гремячинск;Пермский край;;618270
Губаха;Пермский край;;618250
Добрянка;Пермский край;;618740
Елово;Пермский край;;618170
Звездный;Пермский край;;614575
Ильинский;Пермский край;;617020
Карагай;Пермский край;;617210
Кизел;Пермский край;;618350
Кондратово;Пермский край;;614506
Коса;Пермский край;;619430
Кочево;Пермский край;;619320
Красновишерск;Пермский край;;618590
Краснокамск;Пермский край;;617060
Кудымкар;Пермский край;;619000
Куеда;Пермский край;;617700
Кунгур;Пермский край;;617470
Лысьва;Пермский край;;618900
Майский;Пермский край;;
Новоильинский;Пермский край;;617016
Новые Ляды;Пермский край;;
Нытва;Пермский край;;617000
Оверята;Пермский край;;617050
Октябрьский;Пермский край;;617860
Орда;Пермский край;;617500
Оса;Пермский край;;618120
Оханск;Пермский край;;618100
Очер;Пермский край;;617140
Пальники;Пермский край;;618719
Пермь;Пермский край;*;614000,614002,614006,614007,614010,614012,614013,614014,614015,614016,614017,614018,614021,614022,614023,614025,614026,614029,614030,614031,614032,614033,614034,614036,614037,614038,614039,614042,614045,614046,614047,614051,614053,614054,614055,614056,614
Песьянка;Пермский край;;614513
Полазна;Пермский край;;618703
Сива;Пермский край;;617240
Соликамск;Пермский край;;618540
Суксун;Пермский край;;617560
Сылва;Пермский край;;614503
Уинское;Пермский край;;617520
Уральский;Пермский край;;617005
Усолье;Пермский край;;618460
Усть-Кишерть;Пермский край;;617600
Ферма;Пермский край;;614531
Чайковский;Пермский край;;617760
Частые;Пермский край;;617170
Чердынь;Пермский край;;618600
Чернушка;Пермский край;;617830
Чусовой;Пермский край;;618200
Юго-Камский;Пермский край;;614526
Юрла;Пермский край;;619200
Юсьва;Пермский край;;619170
Яйва;Пермский край;;618340
Арсеньев;Приморский край;;692330,692331,692337,692338,692342,692343
Артем;Приморский край;;692750,692751,692753,692754,692756,692759,692760,692764,692766,692770,692771,692774,692775,692777,692778
Артемовский;Приморский край;;
Большой Камень;Приморский край;;692800
Владивосток;Приморский край;*;690000,690001,690002,690003,690005,690007,690011,690012,690013,690014,690016,690017,690018,690019,690021,690022,690024,690025,690033,690034,690035,690037,690039,690041,690042,690048,690049,690054,690059,690062,690063,690065,690066,690068,690069,690074,690
Владимиро-Александровское;Приморский край;;692960
Вольно-Надеждинское;Приморский край;;692480.692481
Восточный;Приморский край;;692940
Врангель;Приморский край;;
Горные Ключи;Приморский край;;692086
Дальнегорск;Приморский край;;692446
Дальнереченск;Приморский край;;692132,692133,692135,692136,692138
Заводской;Приморский край;;
Зарубино;Приморский край;;692725
Кавалерово;Приморский край;;692410
Кипарисово;Приморский край;;
Кневичи;Приморский край;;
Кролевцы;Приморский край;;
Лесозаводск;Приморский край;;
Ливадия;Приморский край;;692953
Лучегорск;Приморский край;;
Мирный;Приморский край;;
Михайловка;Приморский край;;692651
Находка;Приморский край;;692900
Новоникольск;Приморский край;;692537
Новый;Приморский край;;692491
Партизанск;Приморский край;;692864
Пограничный;Приморский край;;692582
Покровка;Приморский край;;692560
Раздольное;Приморский край;;692485
Сибирцево;Приморский край;;692390
Славянка;Приморский край;;692701
Спасск-Дальний;Приморский край;;692230
Суражевка;Приморский край;;692779
Тереховка;Приморский край;;692493
Тимирязевский;Приморский край;;692539
Трудовой;Приморский край;;690910,690911,690912
Угловое;Приморский край;;
Угольная;Приморский край;;
Уссурийск;Приморский край;;692500
Фокино;Приморский край;;692880
Черниговка;Приморский край;;692372
Южно-Морской;Приморский край;;692954
Ясное;Приморский край;;692609
Азово;Псковская обл.;;181423
Бежаницы;Псковская обл.;;182840
Великие Луки;Псковская обл.;;182100
Гдов;Псковская обл.;;181600
Дедовичи;Псковская обл.;;182711
Дно;Псковская обл.;;182670
Кузнецовка;Псковская обл.;;181375
Кунья;Псковская обл.;;182010
Локня;Псковская обл.;;182900
Невель;Псковская обл.;;182510
Новоржев;Псковская обл.;;182440
Новосокольники;Псковская обл.;;182200
Опочка;Псковская обл.;;182330
Остров;Псковская обл.;;181350
Палкино;Псковская обл.;;181270
Печоры;Псковская обл.;;181500
Плюсса;Псковская обл.;;181000
Порхов;Псковская обл.;;182620
Псков;Псковская обл.;*;180000
Пустошка;Псковская обл.;;182300
Пушкинские Горы;Псковская обл.;;181371
Пыталово;Псковская обл.;;181410
Себеж;Псковская обл.;;182250
Струги Красные;Псковская обл.;;181110
Усвяты;Псковская обл.;;182570
Азов;Ростовская обл.;;346780,346781,346782,346783,346787,346789,346799
Аксай;Ростовская обл.;;346720
Багаевская;Ростовская обл.;;346610
Батайск;Ростовская обл.;;346880,346881,346882,346883,346884,346886,346887,346888,346889,346892,346893,346894
Белая Калитва;Ростовская обл.;;347040
Боковская;Ростовская обл.;;346250
Большой Лог;Ростовская обл.;;346710
Веселый;Ростовская обл.;;347780
Вешенская;Ростовская обл.;;346270
Волгодонск;Ростовская обл.;;347360
Гигант;Ростовская обл.;;347628
Глубокий;Ростовская обл.;;347850
Гуково;Ростовская обл.;;347870
Донецк;Ростовская обл.;;346330
Донской;Ростовская обл.;;346770
Дубовское;Ростовская обл.;;347410
Егорлыкская;Ростовская обл.;;347660
Заветное;Ростовская обл.;;347430
Заводской;Ростовская обл.;;347835
Зверево;Ростовская обл.;;346310
Зерноград;Ростовская обл.;;347740
Зимовники;Ростовская обл.;;347460
Кагальницкая;Ростовская обл.;;347700
Казанская;Ростовская обл.;;346170
Каменоломни;Ростовская обл.;;346480
Каменск-Шахтинский;Ростовская обл.;;347800
Кашары;Ростовская обл.;;346200
Константиновск;Ростовская обл.;;347250
Красный Сулин;Ростовская обл.;;346350
Куйбышево;Ростовская обл.;;346940
Лиховской;Ростовская обл.;;347820
Майский;Ростовская обл.;;346537
Матвеев Курган;Ростовская обл.;;346970
Миллерово;Ростовская обл.;;346130
Милютинская;Ростовская обл.;;347120
Морозовск;Ростовская обл.;;347210
Новая Целина;Ростовская обл.;;347760
Новочеркасск;Ростовская обл.;;346400
Новошахтинск;Ростовская обл.;;346900
Обливская;Ростовская обл.;;347140
Орловский;Ростовская обл.;;347510
Островянский;Ростовская обл.;;347523
Персиановка;Ростовская обл.;;346591
Песчанокопское;Ростовская обл.;;347570
Покровское;Ростовская обл.;;346830
Пролетарск;Ростовская обл.;;347540
Ремонтное;Ростовская обл.;;347480
Родионово-Несветайская;Ростовская обл.;;346580
Романовская;Ростовская обл.;;347350
Ростов-на-Дону;Ростовская обл.;*;344000,344001,344002,344004,344006,344007,344009,344010,344011,344012,344013,344015,344016,344018,344019,344020,344021,344022,344023,344025,344029,344030,344032,344033,344034,344037,344038,344039,344041,344045,344048,344049,344050,344052,344055,344056,344
Сальск;Ростовская обл.;;347600
Самарское;Ростовская обл.;;346751
Семикаракорск;Ростовская обл.;;346630
Советская;Ростовская обл.;;347180
Средний Егорлык;Ростовская обл.;;347762
Таганрог;Ростовская обл.;;347900
Тарасовский;Ростовская обл.;;346050
Тацинская;Ростовская обл.;;347060
Усть-Донецкий;Ростовская обл.;;346550
Целина;Ростовская обл.;;
Цимлянск;Ростовская обл.;;347320
Чалтырь;Ростовская обл.;;346800
Чертково;Ростовская обл.;;346000
Шахты;Ростовская обл.;;346500
Александро-Невский;Рязанская обл.;;391240
Елатьма;Рязанская обл.;;391351
Зеленинские Дворики;Рязанская обл.;;391121
Касимов;Рязанская обл.;;391300
Кораблино;Рязанская обл.;;391200
Милославское;Рязанская обл.;;391770
Михайлов;Рязанская обл.;;391710
